Open,Adj Close,Volume,Company,Direction
32.25,30.326967,1738200,5,0
30.950001,29.66707,4376000,5,0
31.809999,29.233425,2863100,5,0
31.700001,30.100719,3684500,5,0
32.41,30.081863,2581600,5,0
30.84,28.432121,5691600,5,0
29.709999,28.026756,4584400,5,0
29.65,28.205873,3293200,5,0
26.030001,24.208784,11228100,5,0
26.17,24.340761,7933200,5,0
26.709999,26.263891,7229500,5,0
27.200001,25.415451,4591300,5,0
25.719999,24.350189,5048700,5,0
26.35,24.774408,4446900,5,0
28.950001,26.791807,4368800,5,0
28.83,26.725819,4006800,5,0
27.77,27.084047,3816000,5,0
30.540001,29.1203,5699800,5,0
31.530001,29.223999,4148000,5,0
31.15,29.506811,2784100,5,0
29.84,27.649673,3223600,5,0
30.799999,29.714209,4266700,5,0
33,31.486502,4283700,5,0
33.540001,31.486502,7116200,5,0
36.810001,34.880257,8100900,5,0
39.630001,36.690254,5236500,5,0
36.830002,36.878799,6033300,5,0
36.970001,34.126091,4215300,5,0
36.029999,33.937546,4363800,5,0
35.380001,33.711292,1810200,5,0
36.130001,34.210934,2958300,5,0
34.830002,32.5989,2807000,5,0
34.610001,33.287079,4029300,5,0
36.34,34.267494,3301700,5,0
37.259998,35.624996,5791300,5,0
37.900002,35.719269,2054600,5,0
37.790001,37.039063,5648700,5,0
40.130001,36.690254,2958500,5,0
39.950001,37.54813,2761800,5,0
38.73,36.94479,2112300,5,0
40.650002,38.537971,2587500,5,0
41.23,38.387138,2504100,5,0
40.790001,38.132607,2896200,5,0
41.75,38.698231,3218200,5,0
41.59,39.358128,2049700,5,0
41.700001,38.094898,3313100,5,0
41,38.000626,2056400,5,0
41.25,38.236305,2545800,5,0
39.360001,37.199322,1948300,5,0
39.810001,38.330574,2408400,5,0
40.959999,38.198597,2706600,5,0
40.689999,37.953487,1836800,5,0
40.130001,39.433544,4433500,5,0
41.779999,38.717087,5272400,5,0
43.07,40.809898,4546700,5,0
42.040001,39.933178,1505500,5,0
107.940002,105.725365,1901000,6,0
105.580002,105.587456,1840300,6,0
106.949997,107.1437,2934200,6,0
109,106.759552,1692400,6,0
108.18,107.843033,2651600,6,0
110,107.714981,1818600,6,0
109.199997,106.956543,1756000,6,0
109.050003,108.168045,1857400,6,0
109.660004,107.931664,1723400,6,0
109.790001,107.96122,1479100,6,0
110,109.586388,2108300,6,0
112.370003,111.231277,3053300,6,0
112.550003,110.719093,2165000,6,0
112.769997,111.388855,2423100,6,0
112.919998,111.772995,1564900,6,0
114.019997,110.640289,2304000,6,0
110.239998,108.896919,2175500,6,0
111.290001,110.216759,2961900,6,0
112.510002,110.522095,2463900,6,0
111.43,109.96067,3838500,6,0
110.75,106.296631,6995800,6,0
107.93,103.459946,4155500,6,0
106.440002,105.459412,4190500,6,0
108.620003,106.198135,2895700,6,0
108.800003,108.345337,2500600,6,0
109.169998,107.449028,2231300,6,0
109.019997,107.064903,2170800,6,0
108.949997,107.399796,1195300,6,0
109.669998,108.069565,1567200,6,0
109.150002,107.202789,1627000,6,0
108.900002,108.040016,1227500,6,0
109.089996,107.813469,2171400,6,0
110.099998,108.128647,1540000,6,0
108.720001,107.557373,4034000,6,0
108.489998,106.385269,2546900,6,0
105.050003,105.420029,2817100,6,0
107.720001,103.794846,3651300,6,0
106.360001,104.937393,2858000,6,0
104.349998,101.194534,4906200,6,0
100.290001,99.845161,6853700,6,0
101.919998,105.28212,4291500,6,0
106.730003,105.094978,3984800,6,0
108.290001,110.14782,4289700,6,0
109.489998,108.552185,3029900,6,0
106.449997,106.050392,3886200,6,0
101.57,99.411774,4784300,6,0
101.400002,101.824921,6525600,6,0
101.610001,99.65802,4906000,6,0
94.790001,91.945793,6288700,6,0
98.739998,95.599991,5842000,6,0
89.190002,87.336197,6196600,6,0
91.599998,93.974808,6370100,6,0
91.5,88.85302,7073400,6,0
90.949997,88.705292,6549700,6,0
92.239998,85.632225,6174400,6,0
89.730003,94.033913,8149000,6,0
100,92.8815,5765200,6,0
93.529999,88.291603,5005600,6,0
90.470001,97.707794,5750300,6,0
96.529999,93.93541,4519800,6,0
96.769997,96.220512,3352700,6,0
97.790001,98.663208,3762300,6,0
98.379997,96.06292,4056500,6,0
98.099998,100.751328,3793000,6,0
102.809998,101.283195,4084300,6,0
105.389999,104.907829,4280200,6,0
107.129997,104.720703,5496100,6,0
106.949997,105.193481,3199600,6,0
106,104.208511,3717200,6,0
105.650002,107.655876,2680800,6,0
111.800003,110.34481,2622800,6,0
110.739998,111.802536,3100000,6,0
114.75,116.323502,4020600,6,0
116.709999,113.41787,5032100,6,0
114.839996,113.673958,2946100,6,0
114.68,111.566154,2483200,6,0
114.360001,112.846596,2558900,6,0
114.699997,112.738258,2737700,6,0
115.669998,114.560417,1753800,6,0
117.970001,114.27478,2352000,6,0
116,109.675041,4647900,6,0
111.870003,111.083527,3911900,6,0
112.480003,112.541267,3506700,6,0
113.129997,111.566154,2378600,6,0
113.910004,115.072609,3284800,6,0
118.32,117.810776,5060600,6,0
115,113.585297,6082900,6,0
116.269997,115.043053,3579000,6,0
116.25,114.865768,3597800,6,0
116.93,115.604485,2899100,6,0
117.68,114.619522,2875700,6,0
117.07,115.141548,3079200,6,0
116.5,115.358246,2802800,6,0
116.220001,116.35305,3268100,6,0
116.709999,115.358246,4335100,6,0
116.769997,116.756882,2517900,6,0
119.099998,117.751717,3530400,6,0
119.879997,115.594627,2257100,6,0
117.220001,118.017639,2287300,6,0
120.440002,114.885452,3260800,6,0
115.07,115.614319,4978700,6,0
117.989998,119.524605,4752400,6,0
122.290001,121.031578,4571900,6,0
123.279999,120.93309,2036400,6,0
123.25,120.519402,2357800,6,0
122.150002,116.156067,3813000,6,0
117.480003,115.417336,2905300,6,0
115.440002,116.540184,3355300,6,0
116.5,117.712288,3500100,6,0
120.099998,119.248825,2346000,6,0
122.150002,122.932556,3956100,6,0
124.660004,120.578522,3509300,6,0
123.099998,120.135284,2525400,6,0
122.900002,124.616837,3882600,6,0
127.139999,123.838737,2513800,6,0
126.730003,126.18293,2173300,6,0
128.100006,127.404266,2461100,6,0
131.130005,128.231628,4239900,6,0
131.020004,127.768707,2869200,6,0
131.320007,128.635483,2553400,6,0
130.550003,128.901398,2208900,6,0
131.479996,128.773361,2174400,6,0
130.919998,128.960495,4905100,6,0
130.979996,128.724106,1679600,6,0
132.610001,130.063675,2177400,6,0
132.039993,133.186005,3026300,6,0
136.419998,131.826706,1893300,6,0
135.470001,132.25029,2322100,6,0
133.869995,132.752579,1895900,6,0
135.910004,133.570114,1866600,6,0
136.360001,136.682587,2312100,6,0
139.419998,138.691895,2119800,6,0
141.009995,133.274612,2570300,6,0
134.199997,136.446182,2409300,6,0
137.979996,136.347687,2050900,6,0
137.839996,135.973419,1301700,6,0
138.179993,136.229462,2040700,6,0
139.429993,139.401047,1589700,6,0
141.559998,137.244019,1481400,6,0
140.949997,136.219635,2057600,6,0
139.300003,133.323868,1896400,6,0
133.75,133.205673,1354100,6,0
135.490005,134.111832,1819200,6,0
135.419998,132.752579,1319800,6,0
135.770004,133.8853,1532800,6,0
135.699997,136.505295,2717700,6,0
142.039993,139.4897,4301200,6,0
141.550003,140.218582,2233800,6,0
143.240005,144.119019,2680300,6,0
145.820007,143.98111,1936900,6,0
146.330002,144.739532,1671700,6,0
146.429993,141.824066,1514800,6,0
142.770004,138.583542,1378300,6,0
141.149994,133.658752,2221700,6,0
136.880005,137.795578,1714200,6,0
141.119995,139.637451,1191200,6,0
141.639999,138.317596,1904200,6,0
139.25,138.337311,1481000,6,0
140.600006,140.435287,1413900,6,0
142.279999,139.726089,1816600,6,0
141.619995,141.321716,1268100,6,0
142.759995,139.085892,1940000,6,0
142.270004,140.189041,1842600,6,0
142.009995,140.070831,857600,6,0
142.059998,141.469498,1580500,6,0
143.380005,139.637451,1923000,6,0
142.339996,138.750946,1553800,6,0
141.080002,137.372055,2727200,6,0
140.740005,136.209778,2710100,6,0
138,137.460678,2337400,6,0
138.240005,130.822052,3430500,6,0
131.630005,128.172562,2429700,6,0
127.459999,122.430237,4622600,6,0
126.540001,126.764053,2776500,6,0
129.880005,125.345703,2460000,6,0
127.989998,124.124359,1746600,6,0
127.93,124.281952,1376900,6,0
127.989998,126.399605,2129600,6,0
128.990005,124.833527,1832200,6,0
124.220001,123.375801,2151800,6,0
125.489998,124.006172,3402700,6,0
124.330002,126.360199,2017400,6,0
129.839996,129.049149,2081900,6,0
131.570007,126.488266,2444400,6,0
128.210007,127.374733,2001500,6,0
129.509995,129.216614,1915600,6,0
133.360001,130.290207,1796500,6,0
132.059998,128.064178,1793500,6,0
129.729996,128.448318,2164200,6,0
132.070007,130.782669,1868800,6,0
131.369995,127.128502,1751200,6,0
130.089996,128.753662,1270100,6,0
130.360001,122.962105,3753700,6,0
126.410004,123.129555,3257500,6,0
126.099998,124.094818,1959600,6,0
126.860001,125.532852,1991700,6,0
128.979996,128.911301,2106600,6,0
131.869995,130.940292,2117300,6,0
133.789993,130.753113,2520500,6,0
131.070007,129.364334,1900100,6,0
132.5,129.935608,1925000,6,0
133.139999,127.916451,1454300,6,0
130.419998,125.444206,2249200,6,0
127.980003,125.729851,2200800,6,0
127.779999,125.010826,1791800,6,0
127.239998,124.863075,1215200,6,0
126.410004,124.774429,2166000,6,0
127.360001,124.715355,1452800,6,0
125.620003,123.710678,2079600,6,0
125.790001,122.036263,2633500,6,0
122.989998,118.027481,3312900,6,0
120.940002,118.007759,2650000,6,0
120.75,118.923782,2022200,6,0
124.879997,123.425034,2594800,6,0
128.880005,126.399605,3291700,6,0
119.5,117.397095,12151100,6,0
116.459999,115.210495,7097200,6,0
116.989998,117.141014,4454200,6,0
120.300003,117.978241,3572900,6,0
120.93,117.525146,2339800,6,0
120.220001,118.98288,2110900,6,0
119.25,116.815971,3069300,6,0
119.330002,116.737167,2954200,6,0
118.339996,115.082443,2509200,6,0
116.739998,118.332809,2839200,6,0
119.529999,120.036781,3186800,6,0
122.029999,120.026939,2085800,6,0
121.489998,118.44117,3471800,6,0
120.809998,119.682198,2850900,6,0
123.580002,122.302177,2489400,6,0
124.769997,125.828339,10085200,6,0
127.580002,125.493004,2826200,6,0
127.029999,127.761444,1905700,6,0
130.5,126.617355,2352200,6,0
126.419998,126.923103,2743100,6,0
129.190002,129.043564,2671200,6,0
130.429993,130.335587,2835800,6,0
131.559998,131.341568,4229400,6,0
131.660004,132.830872,2903800,6,0
134.779999,133.935486,3195700,6,0
138.5,135.651596,3356900,6,0
137.809998,138.728745,3394600,6,0
139.5,139.655853,4029200,6,0
141.949997,137.929901,3625700,6,0
140.660004,140.651978,4874000,6,0
141.630005,139.073944,2631100,6,0
141.240005,137.51564,2102900,6,0
139.520004,139.567093,1762400,6,0
141.320007,139.862946,688100,6,0
142.330002,138.787933,1756100,6,0
141,138.768219,1188400,6,0
141.389999,140.09967,1684500,6,0
141.910004,141.628403,1689900,6,0
143.440002,137.594543,3587000,6,0
140.229996,139.3797,2117800,6,0
138.520004,134.921738,2398500,6,0
137.330002,138.807648,2936200,6,0
140.860001,139.912292,1902700,6,0
141.520004,139.281067,2589800,6,0
141.089996,137.150726,2166700,6,0
138.570007,134.468048,3696500,6,0
136.830002,137.032379,3511800,6,0
139.259995,137.091522,2443700,6,0
139.410004,139.488174,2693300,6,0
142.429993,143.600937,3288400,6,0
145.610001,143.965836,3014000,6,0
144.979996,143.995453,3369200,6,0
148.809998,144.291321,3728600,6,0
146.360001,144.291321,3660300,6,0
145.830002,144.222244,4368100,6,0
146.199997,141.046509,3276700,6,0
141,141.233871,3665400,6,0
143.789993,143.867203,4123100,6,0
146.149994,146.924652,4185700,6,0
144.360001,138.886551,6695600,6,0
140.559998,136.726624,3930200,6,0
139.910004,139.281067,3899200,6,0
142,140.504044,2538400,6,0
142.570007,144.103928,4517900,6,0
146.949997,142.624542,2827100,6,0
145.330002,145.30719,2592700,6,0
146.820007,145.711563,1666100,6,0
146.850006,143.778458,2526400,6,0
145.070007,143.827789,1653900,6,0
146.050003,145.386093,2087500,6,0
147.679993,143.946121,2144000,6,0
144.660004,140.306793,1833100,6,0
140.229996,139.231766,2787000,6,0
138.300003,135.789688,3735500,6,0
137.25,133.383194,3042600,6,0
135.710007,132.130615,3646600,6,0
134.839996,135.38533,2867400,6,0
137.149994,135.10878,2720500,6,0
135.929993,131.385956,2778500,6,0
132.570007,129.64798,2938300,6,0
131.529999,130.941574,2511000,6,0
131.990005,125.618973,2182200,6,0
130.240005,129.29245,2936700,6,0
132.639999,128.492615,1842300,6,0
132.460007,129.697311,2218100,6,0
129.929993,128.857956,1327700,6,0
130.440002,129.252975,2181700,6,0
132.460007,130.092316,2281000,6,0
131.25,128.966583,2398600,6,0
130.039993,126.399101,3482500,6,0
128.520004,126.794098,4191400,6,0
129.410004,129.766434,3153600,6,0
131.539993,131.385956,2521200,6,0
132.970001,128.17659,2165800,6,0
129.059998,128.403732,1956600,6,0
130.240005,131.188461,2229500,6,0
132.509995,133.281937,2366900,6,0
133.410004,132.748688,1952000,6,0
134.710007,133.676926,2305100,6,0
136.729996,136.234558,1724900,6,0
137.509995,139.769745,2424400,6,0
141.089996,139.513016,2129800,6,0
141.300003,140.233902,1910200,6,0
142.839996,139.779617,1776000,6,0
140.600006,138.703278,1765500,6,0
139.419998,139.680878,2058100,6,0
142.589996,140.332657,2105300,6,0
141.919998,139.838913,1424900,6,0
141.610001,140.984375,1654300,6,0
142.110001,139.285904,2468400,6,0
140,137.883652,2856300,6,0
139.600006,139.098267,2058300,6,0
140.309998,139.276016,1576700,6,0
141.110001,139.493286,2498500,6,0
142.520004,141.349747,2365300,6,0
143.630005,141.991608,1749200,6,0
144.360001,141.665771,2159500,6,0
144.089996,142.189133,1453500,6,0
144.300003,144.50975,1698700,6,0
145.100006,140.302994,2551400,6,0
142.710007,139.414276,2242800,6,0
140.729996,135.345795,2511900,6,0
138.020004,136.135788,2126700,6,0
137.580002,139.572281,1957300,6,0
142.589996,140.638794,1603800,6,0
141.449997,138.890884,3119100,6,0
138.899994,139.59201,4112800,6,0
141.660004,137.923157,5809100,6,0
138.919998,137.389923,2322900,6,0
140.210007,136.886276,2494400,6,0
137.050003,135.809921,2031200,6,0
137.309998,136.333282,2079500,6,0
135.979996,137.143036,1720100,6,0
139.919998,140.036377,2459000,6,0
142.470001,138.416916,2967400,6,0
141.389999,140.312881,1649800,6,0
142.589996,141.468246,1897000,6,0
144,142.189133,1617000,6,0
143.320007,141.142395,1913200,6,0
143.309998,141.142395,1341000,6,0
142.169998,141.992645,2610300,6,0
143.690002,139.797791,1522100,6,0
140.889999,140.381104,1574900,6,0
142.899994,143.564636,1919500,6,0
144.740005,144.068832,1510500,6,0
146.449997,143.851334,1157900,6,0
146.279999,144.167725,1769800,6,0
146.360001,144.009537,3279100,6,0
145.229996,144.731232,1247500,6,0
146.660004,146.866776,1746200,6,0
148.919998,143.159271,1795600,6,0
143.960007,140.984207,2922500,6,0
142.139999,140.321793,2199700,6,0
142,139.52095,3235600,6,0
139.380005,139.362778,2628500,6,0
141.169998,139.263901,1531700,6,0
140.919998,137.049286,1730100,6,0
138.559998,137.078949,1642900,6,0
139.190002,137.019623,2266800,6,0
139.690002,141.359879,2626800,6,0
143.179993,142.467194,1575400,6,0
144.320007,142.200256,1799900,6,0
143.460007,140.529388,2621600,6,0
143.289993,141.785004,1224500,6,0
143.539993,141.379684,1884300,6,0
144.089996,141.330231,1956900,6,0
141.320007,138.858551,1863700,6,0
139.550003,139.392456,1738700,6,0
142.550003,139.787903,1946400,6,0
143.440002,141.626831,2695800,6,0
143.309998,141.498291,1933100,6,0
143.350006,141.043533,2423200,6,0
142.630005,141.478546,3419700,6,0
143.050003,139.639618,2199100,6,0
141.350006,139.471542,1870000,6,0
143.889999,139.125488,2071100,6,0
140.070007,140.677704,1913200,6,0
142.649994,143.347122,2269500,6,0
145.119995,143.604172,1307000,6,0
145.059998,140.321793,2126600,6,0
142.350006,141.933289,1353700,6,0
143.949997,141.755371,1643100,6,0
142.839996,142.328796,2825200,6,0
145,142.477066,2054200,6,0
142.639999,138.215927,4492500,6,0
139.520004,138.324692,2897400,6,0
144.830002,135.319122,5516100,6,0
136.470001,134.79512,2401300,6,0
136.710007,134.617172,1722800,6,0
136.110001,135.47731,2210400,6,0
137.919998,136.732941,1841300,6,0
138.110001,137.4151,1871500,6,0
138.940002,137.108597,1572600,6,0
137.960007,138.413651,1789100,6,0
139.169998,139.441849,2340800,6,0
140.940002,138.403763,2091100,6,0
139.380005,139.006882,1888400,6,0
140.919998,138.581726,2329900,6,0
140.149994,141.201691,1895900,6,0
143.160004,140.954529,1501900,6,0
142.770004,140.252579,1638200,6,0
141.979996,139.866974,1016300,6,0
141.520004,141.320358,1144000,6,0
142.199997,141.666382,2011300,6,0
143.660004,143.735153,3467600,6,0
145.339996,144.942749,1570100,6,0
146.869995,143.923203,2240600,6,0
144.960007,145.111053,1192700,6,0
147.089996,143.745041,1495700,6,0
145.759995,142.636429,2200400,6,0
143.270004,140.864609,2624700,6,0
142.020004,143.655975,3664200,6,0
145.410004,143.210526,2131400,6,0
145.220001,143.893524,1318400,6,0
142.149994,135.648132,6359000,6,0
137.910004,134.579117,4637600,6,0
135.169998,132.520248,4178700,6,0
131.979996,128.768707,3533200,6,0
130.009995,125.472549,3689800,6,0
126.190002,125.116188,4214400,6,0
126.989998,126.591064,2571600,6,0
127.040001,128.580643,2327300,6,0
129.270004,130.639511,3326800,6,0
131.860001,132.411346,4349800,6,0
133.850006,136.539017,5656600,6,0
139.309998,140.805252,5017700,6,0
141.899994,142.131622,3196200,6,0
143.360001,141.705978,3215700,6,0
143.130005,142.626511,2682100,6,0
143.580002,132.708313,8344300,6,0
134.759995,136.192551,3627300,6,0
137.479996,138.568176,2163000,6,0
139.919998,138.053467,1908200,6,0
139.529999,135.281891,3091900,6,0
136.960007,135.05423,3097400,6,0
136.720001,134.33165,2434400,6,0
135.850006,133.381393,3298800,6,0
134.649994,133.341812,1755900,6,0
135.479996,135.361069,1614400,6,0
137.460007,137.786179,1763200,6,0
139.210007,139.201675,1853600,6,0
141,139.637207,2495300,6,0
141.110001,140.745804,2155600,6,0
142.919998,140.95369,1543000,6,0
142.679993,138.944305,1697000,6,0
140.25,138.805725,1372600,6,0
140.419998,138.825531,1990500,6,0
140.910004,140.330093,2068300,6,0
141.559998,138.746338,2514400,6,0
137.699997,138.083145,3562300,6,0
143.380005,141.032867,3496100,6,0
144.190002,138.152451,2757800,6,0
139.990005,136.75676,2538200,6,0
139.350006,138.370193,1796000,6,0
139.669998,137.865387,2058800,6,0
140.149994,142.982864,3109500,6,0
143.860001,143.962814,1613600,6,0
143.610001,139.845078,3850900,6,0
141.169998,138.142532,2977500,6,0
138.619995,136.736954,2245900,6,0
137.279999,135.935196,4120500,6,0
137.259995,131.045349,3972400,6,0
131.699997,124.997414,5198500,6,0
125.75,127.105789,3765400,6,0
128.25,125.363655,2851100,6,0
130.800003,124.690567,2264100,6,0
125.900002,123.611626,2279200,6,0
125.879997,122.958328,5192800,6,0
125.099998,119.008865,3654100,6,0
120.650002,121.344894,3107200,6,0
123.639999,123.997673,3371300,6,0
127.440002,125.027115,2863800,6,0
127.25,125.037025,2650200,6,0
126.379997,125.255089,2553700,6,0
126.489998,123.897171,2485300,6,0
126.150002,124.531517,2186600,6,0
125.639999,125.65155,2292900,6,0
125.980003,125.730843,2107800,6,0
127.699997,127.762756,2471000,6,0
128.610001,128.248413,1694800,6,0
129.339996,126.394928,3502800,6,0
126.459999,128.773773,2592100,6,0
130.970001,131.003906,2251400,6,0
132.080002,130.310089,2153700,6,0
131.279999,131.370636,1594000,6,0
133.270004,131.866226,1377300,6,0
133.240005,132.292435,1230700,6,0
133.899994,131.965332,912300,6,0
133.699997,133.273712,1177000,6,0
134.460007,130.736313,1610900,6,0
131.929993,133.759369,2033900,6,0
134.320007,134.562225,2110800,6,0
136.300003,132.619522,2531600,6,0
133.279999,128.545792,2270700,6,0
129.089996,130.617325,2436000,6,0
131.410004,127.762756,3053200,6,0
127.57,129.646011,1797200,6,0
131.240005,131.330994,1677700,6,0
133.029999,129.685623,1343500,6,0
130.039993,129.289169,1633400,6,0
138.440002,132.728561,8758900,6,0
135.520004,135.702087,3820300,6,0
137.850006,137.654694,3116900,6,0
138.279999,137.783569,3120000,6,0
137.089996,134.007156,4262100,6,0
133.570007,129.854126,2386400,6,0
131.070007,128.833221,2333800,6,0
130.770004,129.903702,1781500,6,0
131.160004,130.756134,2155000,6,0
131.149994,131.489594,4471000,6,0
133.080002,128.793594,3828000,6,0
125.720001,135.959778,5723700,6,0
135.279999,136.078735,3409200,6,0
135.350006,136.495056,2397200,6,0
138,135.196564,1726100,6,0
136.320007,133.184509,2264900,6,0
135.759995,134.591949,1955800,6,0
133.190002,133.789139,1718600,6,0
134.979996,132.916901,1647900,6,0
133.880005,132.223038,1680500,6,0
134.399994,133.313339,1739100,6,0
133.75,132.114029,2369300,6,0
133.070007,129.249512,1735700,6,0
130.009995,128.18898,2002000,6,0
128.050003,125.968727,2182600,6,0
127.879997,125.601982,1908600,6,0
123.910004,126.375114,2083600,6,0
128.339996,127.574432,2058600,6,0
127.760002,128.942261,3489100,6,0
130.550003,127.019379,1420400,6,0
128.240005,128.119598,1641800,6,0
130.190002,126.712112,1305700,6,0
126.779999,125.374023,1845600,6,0
126.470001,125.146057,2060200,6,0
125.480003,121.751648,2211600,6,0
124.040001,124.580315,2139500,6,0
124.629997,122.754082,1222000,6,0
124.629997,121.4142,1195200,6,0
122.18,118.238152,1968000,6,0
119.139999,119.895653,1815900,6,0
121.290001,122.873192,1627800,6,0
123.440002,124.242859,1297300,6,0
124.269997,125.334633,2653400,6,0
125.089996,124.62001,1222100,6,0
125.949997,126.972282,1710000,6,0
127.379997,123.706902,2158400,6,0
125.059998,124.629936,2273400,6,0
126.029999,126.366837,1315600,6,0
127.669998,127.081436,1066000,6,0
129.229996,127.86554,1495300,6,0
128.029999,126.724144,1097000,6,0
128.179993,125.562897,1751000,6,0
126.849998,124.292488,2194000,6,0
125.809998,127.0616,1522600,6,0
127.150002,124.91777,1012400,6,0
125.260002,123.915329,1972000,6,0
124.940002,122.476196,1758000,6,0
122.879997,122.555603,1282400,6,0
123.220001,121.662331,1793100,6,0
123.370003,122.64492,2581800,6,0
123.989998,122.694542,1532600,6,0
123.629997,121.682175,2036400,6,0
122.339996,121.245476,1536600,6,0
120.120003,123.111397,1547300,6,0
124.099998,122.386864,1571600,6,0
123.43,122.813652,2442400,6,0
124.830002,127.131073,4237300,6,0
127.730003,127.190628,2718400,6,0
127.769997,123.696976,1911600,6,0
124.470001,120.312515,2553100,6,0
122.82,122.486115,1663000,6,0
123.010002,117.166245,3008100,6,0
118.75,119.101631,2932200,6,0
120.050003,121.59285,2319200,6,0
122.879997,122.793793,1865200,6,0
123.089996,118.714569,2135300,6,0
119.160004,114.426903,2122500,6,0
114.290001,111.201241,3465600,6,0
113.059998,110.764526,6505800,6,0
114.599998,119.587975,7986700,6,0
118.32,120.044525,4545000,6,0
121.620003,124.004662,3682500,6,0
125,126.436317,2901900,6,0
126.610001,127.508224,3920200,6,0
126.900002,128.004501,4177100,6,0
129.020004,129.046631,3542800,6,0
130.820007,129.781067,4727700,6,0
134.559998,132.768555,4589800,6,0
132.699997,135.656769,4920100,6,0
135.960007,136.321762,2717200,6,0
137.479996,137.641785,1685600,6,0
139,137.49292,2411900,6,0
137.899994,137.61203,2880300,6,0
139.419998,138.485428,2134500,6,0
138.729996,140.440674,2868100,6,0
140.690002,139.944427,2924200,6,0
141.460007,139.299316,1649200,6,0
139.029999,140.104309,1847200,6,0
140.630005,138.365067,1702500,6,0
138.330002,134.975998,2239800,6,0
133.529999,132.62056,2052800,6,0
131.259995,127.969299,2809700,6,0
129.160004,126.587837,2422100,6,0
127.650002,128.466232,2210100,6,0
126.870003,127.194092,2329600,6,0
127.760002,127.750648,3726000,6,0
129.779999,129.589294,2222900,6,0
129.199997,128.23764,2083500,6,0
128.979996,128.168076,2048700,6,0
130.199997,129.400452,6940500,6,0
129.119995,124.828705,3597600,6,0
125.910004,122.125397,3250600,6,0
123.050003,122.075714,1973600,6,0
122.43,120.902962,2319000,6,0
120.900002,121.976334,1185900,6,0
121.519997,123.983932,1773100,6,0
124.889999,123.586372,1517600,6,0
124.139999,124.828705,1770100,6,0
124.830002,124.858513,1386000,6,0
125.300003,123.079506,1291300,6,0
123.730003,121.230942,1250000,6,0
120.25,120.932777,1726000,6,0
121.050003,121.539032,1315300,6,0
122.75,122.403687,1244600,6,0
124.120003,122.860863,1584500,6,0
124.709999,125.971642,1854800,6,0
126.790001,126.806488,1365100,6,0
128.110001,129.4104,2306100,6,0
130.009995,129.360687,1486200,6,0
130,129.122177,1404600,6,0
130.720001,129.947067,1571300,6,0
130.460007,131.368286,1697900,6,0
132.490005,132.362137,1441700,6,0
132.169998,130.424133,2530800,6,0
130.589996,130.066345,1652600,6,0
129.75,128.098495,2184900,6,0
131.139999,132.461548,2210800,6,0
133.369995,132.421783,1666300,6,0
132.100006,131.745972,1178600,6,0
132.75,130.245239,1585800,6,0
130.050003,128.486115,1977400,6,0
130.839996,130.354553,1640500,6,0
131.990005,128.883636,1435400,6,0
130.149994,130.563263,1000300,6,0
130.949997,130.791855,1133100,6,0
131.259995,134.280304,2037000,6,0
134.679993,132.352203,1601200,6,0
133.169998,131.656509,1190500,6,0
131.740005,129.678726,1220800,6,0
129.889999,127.333229,1775000,6,0
127.059998,125.951759,1124700,6,0
126.470001,124.838646,1426700,6,0
126.260002,126.82637,878500,6,0
133.690002,131.358353,9512600,6,0
130.449997,128.804153,2729300,6,0
128.979996,125.877899,1943200,6,0
127.889999,126.276031,1860700,6,0
125.879997,127.082237,1497700,6,0
127.919998,124.74324,1346700,6,0
124.419998,124.146042,2205700,6,0
123.699997,124.962212,2355300,6,0
125.360001,126.544769,1719100,6,0
127.800003,128.326385,1651400,6,0
129.759995,130.237411,1707800,6,0
128.149994,126.992661,2829900,6,0
127.389999,126.325798,1750900,6,0
125.199997,123.827553,2314700,6,0
123.870003,121.170052,5240600,6,0
121.190002,122.354477,1722300,6,0
122.550003,119.975662,1521700,6,0
121.110001,116.939934,1426400,6,0
116.650002,116.87027,1385400,6,0
116.739998,115.098602,1825900,6,0
115.32,114.28244,1726300,6,0
115.529999,114.600945,1268300,6,0
115.830002,117.795914,2091900,6,0
117.730003,116.920036,1644600,6,0
117.699997,115.168274,2189200,6,0
116.230003,119.298851,2602000,6,0
120.620003,122.623207,2039000,6,0
122.699997,122.095688,1704900,6,0
122.879997,123.081055,1558300,6,0
122.529999,121.737373,1999500,6,0
122.400002,120.115005,1080100,6,0
120.230003,118.691704,1578900,6,0
119.339996,118.323441,1140800,6,0
116.339996,120.652489,1624700,6,0
122.080002,119.806465,1972600,6,0
123.199997,120.463364,1700300,6,0
122.589996,122.792412,1513600,6,0
122.379997,123.260208,1347700,6,0
123.620003,122.971573,1360900,6,0
123.260002,124.404823,1605700,6,0
125.650002,125.081642,1344500,6,0
126.199997,127.141953,1634500,6,0
127.75,126.654251,1357500,6,0
127.160004,127.102135,2233800,6,0
128.419998,127.639626,2213800,6,0
127.919998,125.370285,2941200,6,0
126.290001,125.678833,2576700,6,0
126,128.057648,4902200,6,0
127.510002,126.027206,2340800,6,0
126.870003,129.152496,2231500,6,0
130.179993,131.800049,2714600,6,0
130.190002,128.49559,2554600,6,0
129,125.698753,2413000,6,0
129.619995,129.689987,2564900,6,0
130.610001,130.615616,2057800,6,0
131.190002,128.95343,2412900,6,0
130.929993,128.177094,2266700,6,0
129.210007,128.734467,1464600,6,0
127.279999,128.047684,1437900,6,0
129.789993,129.470993,1648500,6,0
