Date,Open,Close,Volume,Company
2022-03-07,8700,8728,884300,CCOEY
2022-03-08,8703,8665,899500,CCOEY
2022-03-09,8660,8515,633100,CCOEY
2022-03-10,8884,8875,967400,CCOEY
2022-03-11,8840,8829,959800,CCOEY
2022-03-14,8948,8812,628400,CCOEY
2022-03-15,8822,8934,490600,CCOEY
2022-03-16,8935,9051,757500,CCOEY
2022-03-17,9153,8902,1267600,CCOEY
2022-03-18,8900,8928,1381100,CCOEY
2022-03-22,8865,8879,1079200,CCOEY
2022-03-23,9029,9162,741600,CCOEY
2022-03-24,9071,9266,643600,CCOEY
2022-03-25,9313,9395,834400,CCOEY
2022-03-28,9376,9409,595100,CCOEY
2022-03-29,9490,9570,686500,CCOEY
2022-03-30,9589,9474,775100,CCOEY
2022-03-31,9350,9292,621700,CCOEY
2022-04-01,9142,9236,647900,CCOEY
2022-04-04,9227,9242,320000,CCOEY
2022-04-05,9312,9272,482900,CCOEY
2022-04-06,9133,9207,614500,CCOEY
2022-04-07,9096,9203,547400,CCOEY
2022-04-08,9274,9239,738600,CCOEY
2022-04-11,9174,9183,489300,CCOEY
2022-04-12,9133,8951,564900,CCOEY
2022-04-13,8962,9081,523200,CCOEY
2022-04-14,9088,9224,513400,CCOEY
2022-04-15,9155,9167,355900,CCOEY
2022-04-18,9019,9069,365300,CCOEY
2022-04-19,9167,9069,512400,CCOEY
2022-04-20,9107,9008,511900,CCOEY
2022-04-21,9005,9030,625000,CCOEY
2022-04-22,8916,8910,453800,CCOEY
2022-04-25,8712,8865,536700,CCOEY
2022-04-26,8965,8873,563400,CCOEY
2022-04-27,8741,8838,679300,CCOEY
2022-04-28,8717,8859,655700,CCOEY
2022-05-02,8800,8765,698300,CCOEY
2022-05-06,8715,8771,697500,CCOEY
2022-05-09,8624,8534,671600,CCOEY
2022-05-10,8533,8239,739500,CCOEY
2022-05-11,8144,8422,713500,CCOEY
2022-05-12,8600,8319,1178900,CCOEY
2022-05-13,8300,8518,845800,CCOEY
2022-05-16,8649,8744,677700,CCOEY
2022-05-17,8745,8942,476300,CCOEY
2022-05-18,8867,9041,478400,CCOEY
2022-05-19,8939,8941,483700,CCOEY
2022-05-20,8914,9035,498900,CCOEY
2022-05-23,9185,9233,580600,CCOEY
2022-05-24,9279,9526,1016300,CCOEY
2022-05-25,9526,9505,730900,CCOEY
2022-05-26,9548,9570,981400,CCOEY
2022-05-27,9700,9569,600500,CCOEY
2022-05-30,9700,9727,652300,CCOEY
2022-05-31,9710,9625,883600,CCOEY
2022-06-01,9589,9488,633700,CCOEY
2022-06-02,9509,9527,528100,CCOEY
2022-06-03,9595,9477,432700,CCOEY
2022-06-06,9454,9608,394300,CCOEY
2022-06-07,9553,9604,381400,CCOEY
2022-06-08,9904,9798,825100,CCOEY
2022-06-09,9800,9926,614700,CCOEY
2022-06-10,9913,9809,698900,CCOEY
2022-06-13,9559,9575,483300,CCOEY
2022-06-14,9400,9310,639400,CCOEY
2022-06-15,9430,9306,621300,CCOEY
2022-06-16,9431,9279,457600,CCOEY
2022-06-17,9100,9139,1014300,CCOEY
2022-06-20,9336,9290,563800,CCOEY
2022-06-21,9402,9398,535700,CCOEY
2022-06-22,9532,9409,383100,CCOEY
2022-06-23,9350,9338,523500,CCOEY
2022-06-24,9488,9543,540800,CCOEY
2022-06-27,9673,9602,452700,CCOEY
2022-06-28,9602,9612,635700,CCOEY
2022-06-29,9619,9819,850500,CCOEY
2022-06-30,9865,9579,1015600,CCOEY
2022-07-01,9630,9641,660100,CCOEY
2022-07-04,9676,9784,369900,CCOEY
2022-07-05,9898,10020,597000,CCOEY
2022-07-06,10020,10055,624800,CCOEY
2022-07-07,10000,10005,601900,CCOEY
2022-07-08,10055,9947,834200,CCOEY
2022-07-11,10100,10040,443200,CCOEY
2022-07-12,10000,9968,484500,CCOEY
2022-07-13,9945,9998,394000,CCOEY
2022-07-14,9966,10000,456700,CCOEY
2022-07-15,9911,10000,491700,CCOEY
2022-07-19,9960,9789,536800,CCOEY
2022-07-20,9831,10030,683200,CCOEY
2022-07-21,10045,10135,724300,CCOEY
2022-07-22,10200,10300,555600,CCOEY
2022-07-25,10210,10280,333900,CCOEY
2022-07-26,10255,10240,315300,CCOEY
2022-07-27,10140,10100,538400,CCOEY
2022-07-28,10135,10185,471700,CCOEY
2022-07-29,10320,10360,597000,CCOEY
2022-08-01,10410,10280,469500,CCOEY
2022-08-02,10130,9877,813900,CCOEY
2022-08-03,9850,9832,626100,CCOEY
2022-08-04,9860,9834,504900,CCOEY
2022-08-05,9510,9629,1158500,CCOEY
2022-08-08,10110,10020,1294900,CCOEY
2022-08-09,9865,10035,620500,CCOEY
2022-08-10,10115,9818,744100,CCOEY
2022-08-12,10300,10020,1157100,CCOEY
2022-08-15,10100,10160,642300,CCOEY
2022-08-16,10275,10750,973500,CCOEY
2022-08-17,10895,11035,1495100,CCOEY
2022-08-18,10985,11120,780300,CCOEY
2022-08-19,11135,10965,632600,CCOEY
2022-08-22,10925,10865,381000,CCOEY
2022-08-23,10840,10610,511300,CCOEY
2022-08-24,10540,10390,617400,CCOEY
2022-08-25,10435,10555,339500,CCOEY
2022-08-26,10575,10580,404100,CCOEY
2022-08-29,10405,10285,554100,CCOEY
2022-08-30,10400,10465,376900,CCOEY
2022-08-31,10385,10485,553300,CCOEY
2022-09-01,10200,10160,1181800,CCOEY
2022-09-02,10080,9997,801300,CCOEY
2022-09-05,9933,9999,437600,CCOEY
2022-09-06,10015,9829,505300,CCOEY
2022-09-07,9728,9618,1028000,CCOEY
2022-09-08,9839,10065,1003200,CCOEY
2022-09-09,10185,10205,1007200,CCOEY
2022-09-12,10345,10300,538800,CCOEY
2022-09-13,10275,10235,441100,CCOEY
2022-09-14,9986,10030,799400,CCOEY
2022-09-15,10180,10060,443600,CCOEY
2022-09-16,9944,9951,819300,CCOEY
2022-09-20,9943,9928,923700,CCOEY
2022-09-21,9798,9684,735500,CCOEY
2022-09-22,9661,9695,556400,CCOEY
2022-09-26,9553,9446,822900,CCOEY
2022-09-27,9561,9570,639600,CCOEY
2022-09-28,9446,9394,1044400,CCOEY
2022-09-29,9517,9549,836200,CCOEY
2022-09-30,9521,9433,1276700,CCOEY
2022-10-03,9362,9534,705600,CCOEY
2022-10-04,9684,9773,747700,CCOEY
2022-10-05,9790,9759,811700,CCOEY
2022-10-06,9726,9780,447900,CCOEY
2022-10-07,9714,9711,598900,CCOEY
2022-10-11,9661,9670,742300,CCOEY
2022-10-12,9640,9674,441000,CCOEY
2022-10-13,9663,9496,428600,CCOEY
2022-10-14,9616,9763,849400,CCOEY
2022-10-17,9613,9656,465200,CCOEY
2022-10-18,9806,9831,601000,CCOEY
2022-10-19,9850,9856,532000,CCOEY
2022-10-20,9725,9746,484600,CCOEY
2022-10-21,9702,9698,387700,CCOEY
2022-10-24,9813,9687,462800,CCOEY
2022-10-25,9832,9749,414500,CCOEY
2022-10-26,9899,9867,512800,CCOEY
2022-10-27,9846,9778,616300,CCOEY
2022-10-28,9656,9679,1107900,CCOEY
2022-10-31,9825,9842,640300,CCOEY
2022-11-01,9873,9913,476600,CCOEY
2022-11-02,9814,9744,567400,CCOEY
2022-11-04,9606,9572,884400,CCOEY
2022-11-07,9577,9708,635100,CCOEY
2022-11-08,9727,9810,545600,CCOEY
2022-11-09,9802,9477,1118000,CCOEY
2022-11-10,9460,9416,1346500,CCOEY
2022-11-11,9566,8978,2414600,CCOEY
2022-11-14,9156,8922,1205000,CCOEY
2022-11-15,9011,8820,730000,CCOEY
2022-11-16,8876,8912,953600,CCOEY
2022-11-17,8924,8762,969200,CCOEY
2022-11-18,8714,8925,815100,CCOEY
2022-11-21,8961,8855,530700,CCOEY
2022-11-22,8860,8900,654500,CCOEY
2022-11-24,8946,9017,634400,CCOEY
2022-11-25,9088,9020,703000,CCOEY
2022-11-28,9025,9028,803100,CCOEY
2022-11-29,8968,8957,731900,CCOEY
2022-11-30,8945,9045,1588600,CCOEY
2022-12-01,9057,8988,1023200,CCOEY
2022-12-02,8796,8730,1247700,CCOEY
2022-12-05,8763,8814,835100,CCOEY
2022-12-06,8950,8938,917300,CCOEY
2022-12-07,8921,8852,774800,CCOEY
2022-12-08,8870,8805,649500,CCOEY
2022-12-09,8867,8907,1002200,CCOEY
2022-12-12,8900,8952,614200,CCOEY
2022-12-13,9013,8921,844400,CCOEY
2022-12-14,8769,8905,1069000,CCOEY
2022-12-15,8890,8867,595100,CCOEY
2022-12-16,8792,8786,741400,CCOEY
2022-12-19,8765,8710,552500,CCOEY
2022-12-20,8695,8363,938300,CCOEY
2022-12-21,8354,8383,724300,CCOEY
2022-12-22,8468,8407,515500,CCOEY
2022-12-23,8311,8317,337500,CCOEY
2022-12-26,8318,8334,295300,CCOEY
2022-12-27,8380,8341,350800,CCOEY
2022-12-28,8300,8277,432300,CCOEY
2022-12-29,8224,8314,541200,CCOEY
2022-12-30,8378,8314,653900,CCOEY
2020-01-02,107.940002,107.339996,1901000,EA
2020-01-03,105.580002,107.199997,1840300,EA
2020-01-06,106.949997,108.779999,2934200,EA
2020-01-07,109,108.389999,1692400,EA
2020-01-08,108.18,109.489998,2651600,EA
2020-01-09,110,109.360001,1818600,EA
2020-01-10,109.199997,108.589996,1756000,EA
2020-01-13,109.050003,109.82,1857400,EA
2020-01-14,109.660004,109.580002,1723400,EA
2020-01-15,109.790001,109.610001,1479100,EA
2020-01-16,110,111.260002,2108300,EA
2020-01-17,112.370003,112.93,3053300,EA
2020-01-21,112.550003,112.410004,2165000,EA
2020-01-22,112.769997,113.089996,2423100,EA
2020-01-23,112.919998,113.480003,1564900,EA
2020-01-24,114.019997,112.330002,2304000,EA
2020-01-27,110.239998,110.559998,2175500,EA
2020-01-28,111.290001,111.900002,2961900,EA
2020-01-29,112.510002,112.209999,2463900,EA
2020-01-30,111.43,111.639999,3838500,EA
2020-01-31,110.75,107.919998,6995800,EA
2020-02-03,107.93,105.040001,4155500,EA
2020-02-04,106.440002,107.07,4190500,EA
2020-02-05,108.620003,107.82,2895700,EA
2020-02-06,108.800003,110,2500600,EA
2020-02-07,109.169998,109.089996,2231300,EA
2020-02-10,109.019997,108.699997,2170800,EA
2020-02-11,108.949997,109.040001,1195300,EA
2020-02-12,109.669998,109.720001,1567200,EA
2020-02-13,109.150002,108.839996,1627000,EA
2020-02-14,108.900002,109.690002,1227500,EA
2020-02-18,109.089996,109.459999,2171400,EA
2020-02-19,110.099998,109.779999,1540000,EA
2020-02-20,108.720001,109.199997,4034000,EA
2020-02-21,108.489998,108.010002,2546900,EA
2020-02-24,105.050003,107.029999,2817100,EA
2020-02-25,107.720001,105.379997,3651300,EA
2020-02-26,106.360001,106.540001,2858000,EA
2020-02-27,104.349998,102.739998,4906200,EA
2020-02-28,100.290001,101.370003,6853700,EA
2020-03-02,101.919998,106.889999,4291500,EA
2020-03-03,106.730003,106.699997,3984800,EA
2020-03-04,108.290001,111.830002,4289700,EA
2020-03-05,109.489998,110.209999,3029900,EA
2020-03-06,106.449997,107.669998,3886200,EA
2020-03-09,101.57,100.93,4784300,EA
2020-03-10,101.400002,103.379997,6525600,EA
2020-03-11,101.610001,101.18,4906000,EA
2020-03-12,94.790001,93.349998,6288700,EA
2020-03-13,98.739998,97.059998,5842000,EA
2020-03-16,89.190002,88.669998,6196600,EA
2020-03-17,91.599998,95.410004,6370100,EA
2020-03-18,91.5,90.209999,7073400,EA
2020-03-19,90.949997,90.059998,6549700,EA
2020-03-20,92.239998,86.940002,6174400,EA
2020-03-23,89.730003,95.470001,8149000,EA
2020-03-24,100,94.300003,5765200,EA
2020-03-25,93.529999,89.639999,5005600,EA
2020-03-26,90.470001,99.199997,5750300,EA
2020-03-27,96.529999,95.370003,4519800,EA
2020-03-30,96.769997,97.690002,3352700,EA
2020-03-31,97.790001,100.169998,3762300,EA
2020-04-01,98.379997,97.529999,4056500,EA
2020-04-02,98.099998,102.290001,3793000,EA
2020-04-03,102.809998,102.830002,4084300,EA
2020-04-06,105.389999,106.510002,4280200,EA
2020-04-07,107.129997,106.32,5496100,EA
2020-04-08,106.949997,106.800003,3199600,EA
2020-04-09,106,105.800003,3717200,EA
2020-04-13,105.650002,109.300003,2680800,EA
2020-04-14,111.800003,112.029999,2622800,EA
2020-04-15,110.739998,113.510002,3100000,EA
2020-04-16,114.75,118.099998,4020600,EA
2020-04-17,116.709999,115.150002,5032100,EA
2020-04-20,114.839996,115.410004,2946100,EA
2020-04-21,114.68,113.269997,2483200,EA
2020-04-22,114.360001,114.57,2558900,EA
2020-04-23,114.699997,114.459999,2737700,EA
2020-04-24,115.669998,116.309998,1753800,EA
2020-04-27,117.970001,116.019997,2352000,EA
2020-04-28,116,111.349998,4647900,EA
2020-04-29,111.870003,112.779999,3911900,EA
2020-04-30,112.480003,114.260002,3506700,EA
2020-05-01,113.129997,113.269997,2378600,EA
2020-05-04,113.910004,116.830002,3284800,EA
2020-05-05,118.32,119.610001,5060600,EA
2020-05-06,115,115.32,6082900,EA
2020-05-07,116.269997,116.800003,3579000,EA
2020-05-08,116.25,116.620003,3597800,EA
2020-05-11,116.93,117.370003,2899100,EA
2020-05-12,117.68,116.370003,2875700,EA
2020-05-13,117.07,116.900002,3079200,EA
2020-05-14,116.5,117.120003,2802800,EA
2020-05-15,116.220001,118.129997,3268100,EA
2020-05-18,116.709999,117.120003,4335100,EA
2020-05-19,116.769997,118.540001,2517900,EA
2020-05-20,119.099998,119.550003,3530400,EA
2020-05-21,119.879997,117.360001,2257100,EA
2020-05-22,117.220001,119.82,2287300,EA
2020-05-26,120.440002,116.639999,3260800,EA
2020-05-27,115.07,117.379997,4978700,EA
2020-05-28,117.989998,121.349998,4752400,EA
2020-05-29,122.290001,122.879997,4571900,EA
2020-06-01,123.279999,122.779999,2036400,EA
2020-06-02,123.25,122.360001,2357800,EA
2020-06-03,122.150002,117.93,3813000,EA
2020-06-04,117.480003,117.18,2905300,EA
2020-06-05,115.440002,118.32,3355300,EA
2020-06-08,116.5,119.510002,3500100,EA
2020-06-09,120.099998,121.07,2346000,EA
2020-06-10,122.150002,124.809998,3956100,EA
2020-06-11,124.660004,122.419998,3509300,EA
2020-06-12,123.099998,121.970001,2525400,EA
2020-06-15,122.900002,126.519997,3882600,EA
2020-06-16,127.139999,125.730003,2513800,EA
2020-06-17,126.730003,128.110001,2173300,EA
2020-06-18,128.100006,129.350006,2461100,EA
2020-06-19,131.130005,130.190002,4239900,EA
2020-06-22,131.020004,129.720001,2869200,EA
2020-06-23,131.320007,130.600006,2553400,EA
2020-06-24,130.550003,130.869995,2208900,EA
2020-06-25,131.479996,130.740005,2174400,EA
2020-06-26,130.919998,130.929993,4905100,EA
2020-06-29,130.979996,130.690002,1679600,EA
2020-06-30,132.610001,132.050003,2177400,EA
2020-07-01,132.039993,135.220001,3026300,EA
2020-07-02,136.419998,133.839996,1893300,EA
2020-07-06,135.470001,134.270004,2322100,EA
2020-07-07,133.869995,134.779999,1895900,EA
2020-07-08,135.910004,135.610001,1866600,EA
2020-07-09,136.360001,138.770004,2312100,EA
2020-07-10,139.419998,140.809998,2119800,EA
2020-07-13,141.009995,135.309998,2570300,EA
2020-07-14,134.199997,138.529999,2409300,EA
2020-07-15,137.979996,138.429993,2050900,EA
2020-07-16,137.839996,138.050003,1301700,EA
2020-07-17,138.179993,138.309998,2040700,EA
2020-07-20,139.429993,141.529999,1589700,EA
2020-07-21,141.559998,139.339996,1481400,EA
2020-07-22,140.949997,138.300003,2057600,EA
2020-07-23,139.300003,135.360001,1896400,EA
2020-07-24,133.75,135.240005,1354100,EA
2020-07-27,135.490005,136.160004,1819200,EA
2020-07-28,135.419998,134.779999,1319800,EA
2020-07-29,135.770004,135.929993,1532800,EA
2020-07-30,135.699997,138.589996,2717700,EA
2020-07-31,142.039993,141.619995,4301200,EA
2020-08-03,141.550003,142.360001,2233800,EA
2020-08-04,143.240005,146.320007,2680300,EA
2020-08-05,145.820007,146.179993,1936900,EA
2020-08-06,146.330002,146.949997,1671700,EA
2020-08-07,146.429993,143.990005,1514800,EA
2020-08-10,142.770004,140.699997,1378300,EA
2020-08-11,141.149994,135.699997,2221700,EA
2020-08-12,136.880005,139.899994,1714200,EA
2020-08-13,141.119995,141.770004,1191200,EA
2020-08-14,141.639999,140.429993,1904200,EA
2020-08-17,139.25,140.449997,1481000,EA
2020-08-18,140.600006,142.580002,1413900,EA
2020-08-19,142.279999,141.860001,1816600,EA
2020-08-20,141.619995,143.479996,1268100,EA
2020-08-21,142.759995,141.210007,1940000,EA
2020-08-24,142.270004,142.330002,1842600,EA
2020-08-25,142.009995,142.210007,857600,EA
2020-08-26,142.059998,143.630005,1580500,EA
2020-08-27,143.380005,141.770004,1923000,EA
2020-08-28,142.339996,140.869995,1553800,EA
2020-08-31,141.080002,139.470001,2727200,EA
2020-09-01,140.740005,138.289993,2710100,EA
2020-09-02,138,139.559998,2337400,EA
2020-09-03,138.240005,132.820007,3430500,EA
2020-09-04,131.630005,130.130005,2429700,EA
2020-09-08,127.459999,124.300003,4622600,EA
2020-09-09,126.540001,128.699997,2776500,EA
2020-09-10,129.880005,127.260002,2460000,EA
2020-09-11,127.989998,126.019997,1746600,EA
2020-09-14,127.93,126.18,1376900,EA
2020-09-15,127.989998,128.330002,2129600,EA
2020-09-16,128.990005,126.739998,1832200,EA
2020-09-17,124.220001,125.260002,2151800,EA
2020-09-18,125.489998,125.900002,3402700,EA
2020-09-21,124.330002,128.289993,2017400,EA
2020-09-22,129.839996,131.020004,2081900,EA
2020-09-23,131.570007,128.419998,2444400,EA
2020-09-24,128.210007,129.320007,2001500,EA
2020-09-25,129.509995,131.190002,1915600,EA
2020-09-28,133.360001,132.279999,1796500,EA
2020-09-29,132.059998,130.020004,1793500,EA
2020-09-30,129.729996,130.410004,2164200,EA
2020-10-01,132.070007,132.779999,1868800,EA
2020-10-02,131.369995,129.070007,1751200,EA
2020-10-05,130.089996,130.720001,1270100,EA
2020-10-06,130.360001,124.839996,3753700,EA
2020-10-07,126.410004,125.010002,3257500,EA
2020-10-08,126.099998,125.989998,1959600,EA
2020-10-09,126.860001,127.449997,1991700,EA
2020-10-12,128.979996,130.880005,2106600,EA
2020-10-13,131.869995,132.940002,2117300,EA
2020-10-14,133.789993,132.75,2520500,EA
2020-10-15,131.070007,131.339996,1900100,EA
2020-10-16,132.5,131.919998,1925000,EA
2020-10-19,133.139999,129.869995,1454300,EA
2020-10-20,130.419998,127.360001,2249200,EA
2020-10-21,127.980003,127.650002,2200800,EA
2020-10-22,127.779999,126.919998,1791800,EA
2020-10-23,127.239998,126.769997,1215200,EA
2020-10-26,126.410004,126.68,2166000,EA
2020-10-27,127.360001,126.620003,1452800,EA
2020-10-28,125.620003,125.599998,2079600,EA
2020-10-29,125.790001,123.900002,2633500,EA
2020-10-30,122.989998,119.830002,3312900,EA
2020-11-02,120.940002,119.809998,2650000,EA
2020-11-03,120.75,120.739998,2022200,EA
2020-11-04,124.879997,125.309998,2594800,EA
2020-11-05,128.880005,128.330002,3291700,EA
2020-11-06,119.5,119.190002,12151100,EA
2020-11-09,116.459999,116.970001,7097200,EA
2020-11-10,116.989998,118.93,4454200,EA
2020-11-11,120.300003,119.779999,3572900,EA
2020-11-12,120.93,119.32,2339800,EA
2020-11-13,120.220001,120.800003,2110900,EA
2020-11-16,119.25,118.599998,3069300,EA
2020-11-17,119.330002,118.519997,2954200,EA
2020-11-18,118.339996,116.839996,2509200,EA
2020-11-19,116.739998,120.139999,2839200,EA
2020-11-20,119.529999,121.870003,3186800,EA
2020-11-23,122.029999,121.860001,2085800,EA
2020-11-24,121.489998,120.25,3471800,EA
2020-11-25,120.809998,121.510002,2850900,EA
2020-11-27,123.580002,124.169998,2489400,EA
2020-11-30,124.769997,127.75,10085200,EA
2020-12-01,127.580002,127.239998,2826200,EA
2020-12-02,127.029999,129.539993,1905700,EA
2020-12-03,130.5,128.380005,2352200,EA
2020-12-04,126.419998,128.690002,2743100,EA
2020-12-07,129.190002,130.839996,2671200,EA
2020-12-08,130.429993,132.149994,2835800,EA
2020-12-09,131.559998,133.169998,4229400,EA
2020-12-10,131.660004,134.679993,2903800,EA
2020-12-11,134.779999,135.800003,3195700,EA
2020-12-14,138.5,137.539993,3356900,EA
2020-12-15,137.809998,140.660004,3394600,EA
2020-12-16,139.5,141.600006,4029200,EA
2020-12-17,141.949997,139.850006,3625700,EA
2020-12-18,140.660004,142.610001,4874000,EA
2020-12-21,141.630005,141.009995,2631100,EA
2020-12-22,141.240005,139.429993,2102900,EA
2020-12-23,139.520004,141.509995,1762400,EA
2020-12-24,141.320007,141.809998,688100,EA
2020-12-28,142.330002,140.720001,1756100,EA
2020-12-29,141,140.699997,1188400,EA
2020-12-30,141.389999,142.050003,1684500,EA
2020-12-31,141.910004,143.600006,1689900,EA
2021-01-04,143.440002,139.509995,3587000,EA
2021-01-05,140.229996,141.320007,2117800,EA
2021-01-06,138.520004,136.800003,2398500,EA
2021-01-07,137.330002,140.740005,2936200,EA
2021-01-08,140.860001,141.860001,1902700,EA
2021-01-11,141.520004,141.220001,2589800,EA
2021-01-12,141.089996,139.059998,2166700,EA
2021-01-13,138.570007,136.339996,3696500,EA
2021-01-14,136.830002,138.940002,3511800,EA
2021-01-15,139.259995,139,2443700,EA
2021-01-19,139.410004,141.429993,2693300,EA
2021-01-20,142.429993,145.600006,3288400,EA
2021-01-21,145.610001,145.970001,3014000,EA
2021-01-22,144.979996,146,3369200,EA
2021-01-25,148.809998,146.300003,3728600,EA
2021-01-26,146.360001,146.300003,3660300,EA
2021-01-27,145.830002,146.229996,4368100,EA
2021-01-28,146.199997,143.009995,3276700,EA
2021-01-29,141,143.199997,3665400,EA
2021-02-01,143.789993,145.869995,4123100,EA
2021-02-02,146.149994,148.970001,4185700,EA
2021-02-03,144.360001,140.820007,6695600,EA
2021-02-04,140.559998,138.630005,3930200,EA
2021-02-05,139.910004,141.220001,3899200,EA
2021-02-08,142,142.460007,2538400,EA
2021-02-09,142.570007,146.110001,4517900,EA
2021-02-10,146.949997,144.610001,2827100,EA
2021-02-11,145.330002,147.330002,2592700,EA
2021-02-12,146.820007,147.740005,1666100,EA
2021-02-16,146.850006,145.779999,2526400,EA
2021-02-17,145.070007,145.830002,1653900,EA
2021-02-18,146.050003,147.410004,2087500,EA
2021-02-19,147.679993,145.949997,2144000,EA
2021-02-22,144.660004,142.259995,1833100,EA
2021-02-23,140.229996,141.169998,2787000,EA
2021-02-24,138.300003,137.679993,3735500,EA
2021-02-25,137.25,135.240005,3042600,EA
2021-02-26,135.710007,133.970001,3646600,EA
2021-03-01,134.839996,137.270004,2867400,EA
2021-03-02,137.149994,136.820007,2720500,EA
2021-03-03,135.929993,133.050003,2778500,EA
2021-03-04,132.570007,131.289993,2938300,EA
2021-03-05,131.529999,132.600006,2511000,EA
2021-03-08,131.990005,127.209999,2182200,EA
2021-03-09,130.240005,130.929993,2936700,EA
2021-03-10,132.639999,130.119995,1842300,EA
2021-03-11,132.460007,131.339996,2218100,EA
2021-03-12,129.929993,130.490005,1327700,EA
2021-03-15,130.440002,130.889999,2181700,EA
2021-03-16,132.460007,131.740005,2281000,EA
2021-03-17,131.25,130.600006,2398600,EA
2021-03-18,130.039993,128,3482500,EA
2021-03-19,128.520004,128.399994,4191400,EA
2021-03-22,129.410004,131.410004,3153600,EA
2021-03-23,131.539993,133.050003,2521200,EA
2021-03-24,132.970001,129.800003,2165800,EA
2021-03-25,129.059998,130.029999,1956600,EA
2021-03-26,130.240005,132.850006,2229500,EA
2021-03-29,132.509995,134.970001,2366900,EA
2021-03-30,133.410004,134.429993,1952000,EA
2021-03-31,134.710007,135.369995,2305100,EA
2021-04-01,136.729996,137.960007,1724900,EA
2021-04-05,137.509995,141.539993,2424400,EA
2021-04-06,141.089996,141.279999,2129800,EA
2021-04-07,141.300003,142.009995,1910200,EA
2021-04-08,142.839996,141.550003,1776000,EA
2021-04-09,140.600006,140.460007,1765500,EA
2021-04-12,139.419998,141.449997,2058100,EA
2021-04-13,142.589996,142.110001,2105300,EA
2021-04-14,141.919998,141.610001,1424900,EA
2021-04-15,141.610001,142.770004,1654300,EA
2021-04-16,142.110001,141.050003,2468400,EA
2021-04-19,140,139.630005,2856300,EA
2021-04-20,139.600006,140.860001,2058300,EA
2021-04-21,140.309998,141.039993,1576700,EA
2021-04-22,141.110001,141.259995,2498500,EA
2021-04-23,142.520004,143.139999,2365300,EA
2021-04-26,143.630005,143.789993,1749200,EA
2021-04-27,144.360001,143.460007,2159500,EA
2021-04-28,144.089996,143.990005,1453500,EA
2021-04-29,144.300003,146.339996,1698700,EA
2021-04-30,145.100006,142.080002,2551400,EA
2021-05-03,142.710007,141.179993,2242800,EA
2021-05-04,140.729996,137.059998,2511900,EA
2021-05-05,138.020004,137.860001,2126700,EA
2021-05-06,137.580002,141.339996,1957300,EA
2021-05-07,142.589996,142.419998,1603800,EA
2021-05-10,141.449997,140.649994,3119100,EA
2021-05-11,138.899994,141.360001,4112800,EA
2021-05-12,141.660004,139.669998,5809100,EA
2021-05-13,138.919998,139.130005,2322900,EA
2021-05-14,140.210007,138.619995,2494400,EA
2021-05-17,137.050003,137.529999,2031200,EA
2021-05-18,137.309998,138.059998,2079500,EA
2021-05-19,135.979996,138.880005,1720100,EA
2021-05-20,139.919998,141.809998,2459000,EA
2021-05-21,142.470001,140.169998,2967400,EA
2021-05-24,141.389999,142.089996,1649800,EA
2021-05-25,142.589996,143.259995,1897000,EA
2021-05-26,144,143.990005,1617000,EA
2021-05-27,143.320007,142.929993,1913200,EA
2021-05-28,143.309998,142.929993,1341000,EA
2021-06-01,142.169998,143.619995,2610300,EA
2021-06-02,143.690002,141.399994,1522100,EA
2021-06-03,140.889999,141.990005,1574900,EA
2021-06-04,142.899994,145.210007,1919500,EA
2021-06-07,144.740005,145.720001,1510500,EA
2021-06-08,146.449997,145.5,1157900,EA
2021-06-09,146.279999,145.820007,1769800,EA
2021-06-10,146.360001,145.660004,3279100,EA
2021-06-11,145.229996,146.389999,1247500,EA
2021-06-14,146.660004,148.550003,1746200,EA
2021-06-15,148.919998,144.800003,1795600,EA
2021-06-16,143.960007,142.600006,2922500,EA
2021-06-17,142.139999,141.929993,2199700,EA
2021-06-18,142,141.119995,3235600,EA
2021-06-21,139.380005,140.960007,2628500,EA
2021-06-22,141.169998,140.860001,1531700,EA
2021-06-23,140.919998,138.619995,1730100,EA
2021-06-24,138.559998,138.649994,1642900,EA
2021-06-25,139.190002,138.589996,2266800,EA
2021-06-28,139.690002,142.979996,2626800,EA
2021-06-29,143.179993,144.100006,1575400,EA
2021-06-30,144.320007,143.830002,1799900,EA
2021-07-01,143.460007,142.139999,2621600,EA
2021-07-02,143.289993,143.410004,1224500,EA
2021-07-06,143.539993,143,1884300,EA
2021-07-07,144.089996,142.949997,1956900,EA
2021-07-08,141.320007,140.449997,1863700,EA
2021-07-09,139.550003,140.990005,1738700,EA
2021-07-12,142.550003,141.389999,1946400,EA
2021-07-13,143.440002,143.25,2695800,EA
2021-07-14,143.309998,143.119995,1933100,EA
2021-07-15,143.350006,142.660004,2423200,EA
2021-07-16,142.630005,143.100006,3419700,EA
2021-07-19,143.050003,141.240005,2199100,EA
2021-07-20,141.350006,141.070007,1870000,EA
2021-07-21,143.889999,140.720001,2071100,EA
2021-07-22,140.070007,142.289993,1913200,EA
2021-07-23,142.649994,144.990005,2269500,EA
2021-07-26,145.119995,145.25,1307000,EA
2021-07-27,145.059998,141.929993,2126600,EA
2021-07-28,142.350006,143.559998,1353700,EA
2021-07-29,143.949997,143.380005,1643100,EA
2021-07-30,142.839996,143.960007,2825200,EA
2021-08-02,145,144.110001,2054200,EA
2021-08-03,142.639999,139.800003,4492500,EA
